DBBB01000088.1_2     -          TIGR02852            TIGR02852    0.00029   16.9   0.5   0.00072   15.6   0.5   1.7   1   1   0   1   1   1   1 # 759 # 1421 # 1 # ID=39_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.611
DBBB01000139.1_24    -          TIGR02852            TIGR02852     0.0029   13.6   0.5    0.0095   11.9   0.1   2.0   2   0   0   2   2   2   1 # 22881 # 24119 # -1 # ID=113_24;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.688
DBBB01000089.1_7     -          NOG.ENOG41123Y1.meta_raw -             0.0027   13.6   0.1      0.79    5.6   0.0   2.3   2   0   0   2   2   2   2 # 2667 # 4205 # 1 # ID=15_7;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.702
DBBB01000125.1_6     -          NOG.ENOG410XQ51.meta_raw -            3.6e-73  243.7   0.0     4e-73  243.6   0.0   1.0   1   0   0   1   1   1   1 # 4358 # 4906 # -1 # ID=83_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627
DBBB01000076.1_3     -          NOG.COG3314.meta_raw -                2.1    3.8  25.5       1.7    4.1   7.1   2.6   2   1   1   3   3   3   0 # 1407 # 3236 # -1 # ID=43_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660
DBBD01000144.1_8     -          TIGR02852            TIGR02852    0.00025   17.1   0.2   0.00065   15.8   0.2   1.7   1   0   0   1   1   1   1 # 5701 # 6897 # 1 # ID=50_8;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.519
DBBD01000111.1_1     -          NOG.ENOG4111PN7.meta_raw -               0.23    7.3  12.2      0.11    8.4   5.4   2.1   2   0   0   2   2   2   0 # 5 # 676 # -1 # ID=151_1;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.455
DBBD01000068.1_21    -          NOG.ENOG4111PN7.meta_raw -                3.7    3.4  12.8         9    2.1  12.7   1.7   1   1   0   1   1   1   0 # 23345 # 23995 # -1 # ID=154_21;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.498
DBBD01000014.1_12    -          NOG.ENOG410XUW1.meta_raw -              0.036   10.8   0.7     0.054   10.2   0.7   1.2   1   0   0   1   1   1   0 # 14940 # 15635 # 1 # ID=129_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.494
DBBD01000028.1_24    -          NOG.ENOG41123Y1.meta_raw -              0.014   11.4   0.0       0.3    7.0   0.0   2.3   2   1   0   2   2   2   0 # 22918 # 23613 # -1 # ID=113_24;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.451
DBBC01000047.1_4     -          TIGR02852            TIGR02852    2.6e-07   26.6   0.2   6.4e-07   25.3   0.2   1.6   1   0   0   1   1   1   1 # 2684 # 3913 # 1 # ID=13_4;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.572
DBBC01000068.1_13    -          NOG.ENOG4111PN7.meta_raw -             0.0087   11.7   8.9     0.017   10.8   8.9   1.4   1   0   0   1   1   1   1 # 10737 # 11600 # -1 # ID=19_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.543
DBBC01000045.1_7     -          NOG.COG3314.meta_raw -              0.019   10.3   5.5     0.026    9.9   5.5   1.1   1   0   0   1   1   1   0 # 3848 # 4384 # -1 # ID=157_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.574
DBBC01000099.1_20    -          NOG.ENOG410XR5M.meta_raw -              0.011   11.0   0.1     0.015   10.6   0.1   1.1   1   0   0   1   1   1   0 # 19468 # 20190 # 1 # ID=133_20;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.528
DBBC01000077.1_11    -          NOG.ENOG410XR5M.meta_raw -              0.053    8.8   3.1     0.084    8.1   2.9   1.4   1   1   0   1   1   1   0 # 9672 # 10079 # -1 # ID=38_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.561
DBCZ01000028.1_17    -          NOG.ENOG4111PN7.meta_raw -              0.013   11.4  10.1     0.037    9.8   3.5   2.1   2   0   0   2   2   2   0 # 17736 # 18335 # 1 # ID=44_17;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.515
DBCZ01000035.1_28    -          NOG.ENOG4111PN7.meta_raw -              0.026   10.3   1.4     0.037    9.9   1.4   1.1   1   0   0   1   1   1   0 # 25360 # 26061 # 1 # ID=39_28;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553
DBCZ01000081.1_23    -          NOG.ENOG4111VHI.meta_raw -             0.0038   14.0   0.2     0.013   12.3   0.2   1.9   1   0   0   1   1   1   1 # 17231 # 18994 # 1 # ID=48_23;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.519
DBCZ01000026.1_2     -          NOG.COG3314.meta_raw -              0.038    9.5   9.3     0.046    9.3   9.3   1.1   1   0   0   1   1   1   0 # 969 # 1772 # 1 # ID=93_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.485
DBCZ01000063.1_6     -          NOG.ENOG410XV43.meta_raw -             0.0056   13.0   0.3      0.52    6.7   0.0   3.1   3   0   0   3   3   3   2 # 5198 # 6589 # -1 # ID=62_6;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.532
DBCZ01000058.1_7     -          NOG.ENOG410ZYAS.meta_raw -              0.012   11.1   0.4     0.016   10.8   0.4   1.2   1   0   0   1   1   1   0 # 6768 # 7082 # -1 # ID=40_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.498
DBEH01000026.1_20    -          TIGR02852            TIGR02852    1.1e-83  275.6   0.3   1.3e-83  275.4   0.3   1.0   1   0   0   1   1   1   1 # 15959 # 16546 # 1 # ID=28_20;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.604
DBEH01000001.1_64    -          NOG.ENOG4111PN7.meta_raw -            1.4e-91  303.2   0.0   1.6e-91  303.0   0.0   1.0   1   0   0   1   1   1   1 # 66753 # 67673 # -1 # ID=27_64;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.646
DBEH01000024.1_5     -          NOG.ENOG4111PN7.meta_raw -                1.2    4.7  11.0     0.019   10.6   2.4   2.2   2   1   0   2   2   2   0 # 3890 # 5092 # -1 # ID=17_5;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.663
DBEH01000027.1_64    -          NOG.ENOG4111VHI.meta_raw -              3e-40  132.8   2.3   3.2e-40  132.7   2.3   1.0   1   0   0   1   1   1   1 # 56832 # 57083 # 1 # ID=36_64;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.540
DBEH01000049.1_89    -          NOG.COG1300.meta_raw -            1.5e-31  106.1  18.2   1.7e-31  105.9  18.2   1.0   1   0   0   1   1   1   1 # 87176 # 87757 # -1 # ID=1_89;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.624
DBEH01000020.1_65    -          NOG.COG1300.meta_raw -            3.2e-24   81.9  21.4   3.7e-24   81.7  21.4   1.0   1   0   0   1   1   1   1 # 69459 # 70088 # -1 # ID=6_65;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667
DBEH01000045.1_22    -          NOG.ENOG410ZNVS.meta_raw -            1.9e-85  284.1   0.0   2.3e-85  283.8   0.0   1.1   1   0   0   1   1   1   1 # 20445 # 22001 # 1 # ID=20_22;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.718
DBEH01000005.1_51    -          NOG.ENOG410ZNVS.meta_raw -            4.7e-79  263.0   0.0   5.6e-79  262.7   0.0   1.0   1   0   0   1   1   1   1 # 52893 # 53909 # -1 # ID=22_51;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670
DBEH01000052.1_34    -          NOG.ENOG410ZNVS.meta_raw -             0.0041   12.5   0.0    0.0049   12.3   0.0   1.1   1   0   0   1   1   1   1 # 30847 # 31026 # -1 # ID=9_34;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633
DBEH01000001.1_61    -          NOG.ENOG4111PGF.meta_raw -            6.7e-60  199.0   0.0   7.6e-60  198.8   0.0   1.0   1   0   0   1   1   1   1 # 64403 # 65053 # -1 # ID=27_61;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.662
DBEH01000057.1_2     -          NOG.ENOG410XQ51.meta_raw -           4.4e-238  787.5   0.3    5e-238  787.3   0.3   1.0   1   0   0   1   1   1   1 # 915 # 2393 # -1 # ID=5_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.592
DBEH01000049.1_33    -          NOG.ENOG411226C.meta_raw -            2.2e-23   78.4   0.9   2.7e-23   78.1   0.9   1.1   1   0   0   1   1   1   1 # 35445 # 35705 # 1 # ID=1_33;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.609
DBEH01000049.1_105   -          NOG.ENOG411226C.meta_raw -            6.3e-05   19.3   0.0   7.9e-05   19.0   0.0   1.1   1   0   0   1   1   1   1 # 102120 # 102278 # 1 # ID=1_105;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.616
DBEH01000054.1_28    -          NOG.ENOG41122J9.meta_raw -            8.2e-27   89.6   0.7   8.8e-27   89.5   0.7   1.0   1   0   0   1   1   1   1 # 29869 # 30147 # -1 # ID=56_28;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.577
DBEH01000005.1_36    -          NOG.ENOG41122J9.meta_raw -             0.0095   12.4   0.1     0.012   12.2   0.1   1.3   1   0   0   1   1   1   1 # 37516 # 37797 # -1 # ID=22_36;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.571
DBEH01000054.1_27    -          NOG.ENOG410XV6S.meta_raw -            1.8e-30  102.7   5.8   2.2e-30  102.5   5.8   1.0   1   0   0   1   1   1   1 # 29374 # 29826 # -1 # ID=56_27;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.653
DBEH01000049.1_38    -          NOG.COG3314.meta_raw -            1.3e-95  317.3  20.1   1.7e-95  316.9  20.1   1.0   1   0   0   1   1   1   1 # 38364 # 40007 # -1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.700
DBEH01000045.1_1     -          NOG.COG3314.meta_raw -               0.12    7.7  10.7      0.25    6.7  10.5   1.4   1   1   0   1   1   1   0 # 60 # 596 # 1 # ID=20_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648
DBEH01000005.1_36    -          NOG.ENOG410XV43.meta_raw -            4.9e-32  106.0   0.2   5.2e-32  105.9   0.2   1.0   1   0   0   1   1   1   1 # 37516 # 37797 # -1 # ID=22_36;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.571
DBEH01000054.1_28    -          NOG.ENOG410XV43.meta_raw -            3.6e-07   26.3   0.2   4.2e-07   26.1   0.2   1.1   1   0   0   1   1   1   1 # 29869 # 30147 # -1 # ID=56_28;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.577
DBEH01000005.1_35    -          NOG.ENOG410XR5M.meta_raw -           4.3e-120  397.7   0.0  4.8e-120  397.5   0.0   1.0   1   0   0   1   1   1   1 # 36264 # 37481 # -1 # ID=22_35;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.634
DBEH01000001.1_3     -          NOG.ENOG410ZYAS.meta_raw -            3.3e-66  219.3   0.5   4.1e-66  219.0   0.5   1.0   1   0   0   1   1   1   1 # 2916 # 3587 # -1 # ID=27_3;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.625
DBGA01000026.1_27    -          TIGR02852            TIGR02852      7e-67  221.7   0.6   1.6e-66  220.6   0.6   1.6   1   0   0   1   1   1   1 # 25333 # 26808 # 1 # ID=55_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.399
DBGA01000076.1_12    -          NOG.ENOG4111PN7.meta_raw -              4e-62  207.4  11.4   4.6e-62  207.2  11.4   1.0   1   0   0   1   1   1   1 # 10475 # 11332 # 1 # ID=1_12;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.336
DBGA01000055.1_18    -          NOG.ENOG4111PN7.meta_raw -            0.00056   16.5   5.5   0.00056   16.5   5.5   1.7   1   1   1   2   2   2   1 # 13972 # 14742 # -1 # ID=62_18;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.358
DBGA01000073.1_3     -          NOG.ENOG4111UDG.meta_raw -            4.1e-30  102.2   0.7   4.7e-30  102.0   0.7   1.0   1   0   0   1   1   1   1 # 1739 # 2254 # 1 # ID=86_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.372
DBGA01000002.1_68    -          NOG.ENOG4111UDG.meta_raw -               0.01   13.1   0.0      0.03   11.5   0.0   1.7   2   0   0   2   2   2   0 # 70591 # 72498 # 1 # ID=43_68;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357
DBGA01000073.1_4     -          NOG.ENOG41121JY.meta_raw -            2.2e-28   96.5   5.8   2.4e-28   96.3   5.8   1.0   1   0   0   1   1   1   1 # 2298 # 2495 # 1 # ID=86_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.354
DBGA01000073.1_5     -          NOG.ENOG41121JY.meta_raw -            0.00031   17.4   2.0   0.00031   17.4   2.0   1.9   1   1   1   2   2   2   1 # 2502 # 2897 # 1 # ID=86_5;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.364
DBGA01000073.1_5     -          NOG.ENOG4111UC5.meta_raw -            5.4e-38  127.3  11.9     6e-38  127.2  11.9   1.0   1   0   0   1   1   1   1 # 2502 # 2897 # 1 # ID=86_5;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.364
DBGA01000073.1_4     -          NOG.ENOG4111UC5.meta_raw -            1.1e-05   22.9   3.6   1.4e-05   22.5   3.6   1.0   1   0   0   1   1   1   1 # 2298 # 2495 # 1 # ID=86_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.354
DBGA01000073.1_6     -          NOG.ENOG410XRMF.meta_raw -            1.3e-57  193.1  37.8   1.4e-57  192.9  37.8   1.0   1   0   0   1   1   1   1 # 2915 # 4087 # 1 # ID=86_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.396
DBGA01000073.1_7     -          NOG.ENOG410XUW1.meta_raw -            1.9e-08   31.9   9.5   3.5e-08   31.0   9.5   1.5   1   1   0   1   1   1   1 # 4092 # 4562 # 1 # ID=86_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.323
DBGA01000073.1_8     -          NOG.ENOG410XUW1.meta_raw -            0.00011   19.7   5.2   0.00013   19.3   5.2   1.1   1   0   0   1   1   1   1 # 4579 # 5118 # 1 # ID=86_8;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383
DBGA01000058.1_37    -          NOG.ENOG410XUW1.meta_raw -              0.025   11.9   3.3     0.037   11.4   3.3   1.3   1   1   0   1   1   1   0 # 25617 # 26063 # 1 # ID=31_37;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.369
DBGA01000073.1_8     -          NOG.ENOG41123Y1.meta_raw -            7.4e-38  127.2   7.9   8.2e-38  127.1   7.9   1.0   1   0   0   1   1   1   1 # 4579 # 5118 # 1 # ID=86_8;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383
DBGA01000073.1_10    -          NOG.ENOG4111WBG.meta_raw -              1e-30  104.3  11.8   1.1e-30  104.2  11.8   1.0   1   0   0   1   1   1   1 # 5487 # 5819 # 1 # ID=86_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.348
DBGA01000073.1_9     -          NOG.ENOG4111WBG.meta_raw -            2.3e-07   28.1   0.0   2.6e-07   27.9   0.0   1.0   1   0   0   1   1   1   1 # 5135 # 5407 # 1 # ID=86_9;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.385
